id,category,heading,content,source_url
12-古籍-2-012,12-古籍-2,田宅宫,">紫微茂盛自置旺相，加羊陀火铃空劫，有置有去，破军同退祖，天相同有见成家业，得左右昌曲。

>天机退祖新创置，巨门同在卯宫有田庄，在酉宫不守祖业，先大后小，天梁同有置晚年富，太阴同自置旺相。

>太阳入庙得祖业，初旺未平，太阴同加吉星田多，巨门同在寅宫旺盛，在申宫退祖，不为无田产，陷地逢羊陀火铃空劫全无。

>武曲单居旺地，得祖父大业，陷地退后方成，破军大耗同破荡家产，有也不耐久，

>天相同先见破后方有，七杀同心不欲，天府同守见成家业，贪狼同晚置，见火铃星同极美，田产茂盛，同空劫有进有退。

>天同先少后多，自置甚旺，巨门同田少，太阴同入庙大富，天梁同先退后进，加羊陀火铃空忌全无。

>廉贞破祖，贪狼同有祖业，不耐久，七杀同自置，天府同守见成家业，天相同先无后有。

>天府田园茂盛，守祖自置旺相，紫微同大富，廉贞武曲同守祖业荣昌，见羊陀火铃空劫更少，有成败。

>太阴入庙田多，陷地加忌及羊陀火铃空劫田全无，天机同自创置，天同同白手自置，同左右权禄及禄存主多田产。

>贪狼陷宫退祖一世田少，庙旺有祖业，也去中未自有置，廉贞同无分，紫微同有祖业，武曲同晚置，见火铃星守祖业，有自创，但恐火焚屋宅。

>巨门庙旺横发置买，陷地无分，因田产招非，太阳同先无后有，加羊陀火铃空劫田宅全无。

>天相庙旺有分，紫微同自置，武曲同无分，廉贞加羊陀火铃空劫飘零祖业。

>天梁入庙旺有祖业，天同同先难后易，天机同不见羊陀火铃空劫，终有田宅。

>破军在子午宫守祖业荣昌，但见有进退，加羊陀火铃退祖田少，紫微同有见成家业，廉贞同先破后有置，耗忌全无。

>文昌会诸吉田园广置，加羊陀火铃空劫败祖。

>文曲旺地有分，守祖业，加吉星自置，同羊陀火铃空劫凑有进有退。

>左辅有祖业，加羊陀火铃空劫退祖，田地少，会吉星多。

>禄存田园多旺自置，会吉星承祖业荣昌，加羊陀火铃空劫田宅少。

>擎羊入庙先破后成陷地加空劫退祖业。

>陀罗退祖辛勤度日，加吉星先无后有，加空劫全无。

>火星独守，退祖业，会吉星先无后有，加空劫全无。

>铃星退祖，入庙加吉星自有置，见空劫全无。

>斗君过度遇吉星其年田产倍进，逢凶杀忌耗退败。",https://iztro.com/learn/ancientBook-2
12-古籍-2-013,12-古籍-2,福德宫,">紫微福厚享福安乐，天府天相同终身获吉，破军同劳心费力不安，加羊陀铃空劫福薄，天机同享福终身。

>天机先劳后逸，巨门同劳力欠安，天梁同享福，太阴同主快乐，加羊陀火铃空劫奔走不得宁静。

>太阳忙中发福，太阴同快乐，巨门同费力欠安，天梁同快乐，

>女人会吉星，招贤明之夫，享福，加羊陀火铃空劫忌耗，终身不美之论。

>武曲劳心费力，入庙安然享福，破军同东走西行，不宁静，天相同老境安康，

>七杀同欠安康，贪狼同晚年享福，见火铃星安逸，加羊陀操心得力。

>天同快乐有福有寿，巨门同多忧少喜，太阴同享福，天梁同清闲快乐。

>廉贞独守忙中生福，天相同有福有寿，天府同安乐无忧，破军同不守静，劳心费力，再加羊陀火铃劳苦终身，末年如意。

>天府安静享福，紫微同快乐，廉贞同身安心忙，武曲同早年更辛苦，中晚安乐享福，加羊陀火铃空劫耗忌劳苦过日。

>太阴入庙享福快乐，太阳同极美，僧道亦清洁享福，天机同心忙，天同同安静无忧，加羊陀火铃空劫，有忧有喜，不得安静。

>贪狼劳心不安，廉贞同福薄，紫微同晚年快乐。

>巨门劳力不安，太阳同有忧有喜，天机同心忙不安，天同同享福，加羊陀火铃空劫生平多忧。

>天相安逸享福有寿，紫微同快乐，天机同忙中吉，太阳同福寿双全加羊陀火铃空劫不得心静。

>七杀入庙享福，陷地加羊陀火铃劳心费力，武曲同欠安，廉贞同辛勤，

>紫微同先劳后逸，末年方如意遂心，女人单居福德，则必为娼婢。

>破军劳心费力，武曲同欠安，廉贞同辛勤，紫微同安乐，加羊陀火铃空劫操心，不得宁静。

>文昌加吉星入庙享福快乐，陷地遇羊陀火铃空劫，心身俱不得安静。

>左辅加吉星享福独守，晚年安宁，加羊陀火铃空劫辛勤。

>右弼生平福禄全美，加吉星一生少忧，见羊陀火铃空劫，凑劳心欠安。

>禄存终身福厚安静处世，加吉星有喜有福，见羊陀火铃空劫，心身不得宁静。

>魁钺有贵人，为伴享福快乐。

>擎羊入庙动中有福，陷宫劳心欠力，得吉星，同减忧独守身心不安。

>陀罗独守辛勤，入庙有福禄，陷地奔驰，加吉星晚年有福。

>火星欠安劳力辛勤，加吉星晚年遂志。

>铃星劳苦，加吉星平和，独守辛勤。

>斗君遇吉其年安静，逢杀不宁。

>岁君大小限过，逢吉则享福，逢凶则劳力辛苦。",https://iztro.com/learn/ancientBook-2
12-古籍-2-014,12-古籍-2,父母宫,">凡看父母以太阳星为父，太阴星为母。太阳在陷宫主先克父，太阴星在陷宫主先克母。 
>如二星具在陷地，只以人之本生时，日生者主父存，夜生者主母在。若夜生者太阴星主母存，反背不明主母先克。 
>日生时者主父在，反背暗晦主父先克。余试之屡验矣，学者宜细心识之。先有本宫某星主刑克，又加恶杀的以刑克断之， 
>据理参详，在乎人之自悟耳。 

>紫微无克，天府同亦无刑，加羊陀火铃空劫亦克，天相同无刑，贪狼同无杀加亦无刑，破军同早克。

>天机庙旺无刑，陷地逢羊陀火铃空劫，二姓寄居，重拜父母，或过房入赘，

>太阴同免刑，天梁同无刑，俱要无杀，加有杀，加也不免刑伤，巨门早刑。

>太阳入庙无克，陷地克父，加羊陀火铃空劫克父母早，

>太阴同看无，羊陀凑父母全迟刑，巨门同加四杀空劫早克，天梁同无刑。

>武曲克早，退祖业不刑，贪狼同刑克，七杀同有刑，天相同加羊陀火铃空劫刑伤。

>天同独守庙旺无刑，加四杀重拜父母，巨门同欠和太阴同父母双全，天梁同无刑或退祖业，加羊陀火铃空劫父母不全。

>廉贞难为父母，祖重拜，贪狼同早刑，七杀孤克，天府同免刑，破军同早刑，加羊陀火铃空劫，父母不周全。

>天府父母双全，紫微同亦无刑，廉贞武曲同，在庙旺无刑，加羊陀火铃空劫主伤。

>太阴入庙无克，加羊陀火铃克母，不然过房弃祖，太阳同无四杀父母双全，天机同无刑天同同极美。

>贪狼狼陷地早弃祖，重拜过房，入赘，廉贞同早刑主孤单，紫微同无杀加双全。

>巨门陷地伤克弃祖过房，太阳同少和，天机同重，拜天同同或退祖无刑，加羊陀火铃空劫父母不周全。

>天相庙旺无刑，紫微同无刑克，廉贞同亦刑，加羊陀火铃空劫早刑。

>天梁陷地，加羊陀火铃孤克，弃祖入赘，更名寄人，保养免刑，

>天同同加四杀有刑，无杀无刑，天机同无刑，太阳同克迟，加四杀空劫亦克早。

>七杀克早离祖，六亲骨肉孤独，武曲同亦刑，廉贞同刑早，紫微同加吉星无刑，加羊陀火铃空劫，父母不周全。

>破军克早离祖，更名寄养免刑，武曲同克早，廉贞同亦早克，紫微同无刑。

>文昌加吉星入庙无刑，加羊陀火铃有刑，或退祖二姓延生。

>文曲独守入庙无刑，加羊陀火铃空劫父母俱不周全。

>左辅独守无刑，廉贞同早刑，加文昌相生无刑，加羊陀火铃刑伤，退祖二姓延生。

>右弼独守无刑，加吉星得父母庇荫，见羊陀火铃凑，离祖二姓安居。

>禄存无克，加空劫羊陀火铃，早年有破父财，且刑伤中不自成家计。

>擎羊刑克早会日月重重退祖，加吉星众免刑。

>陀罗幼年刑伤，会日月重重退祖，二姓安居，加吉星入赘过房，或重拜二姓延生。

>火星独守孤克，二姓延生，加吉星平和。

>铃星刑克孤单，二姓安居，重拜父母，入赘过房。

>魁钺主父母荣贵同吉星双全。

>斗君过度逢吉父母吉利无灾伤，得安逸内外有喜。遇凶则父母不利。",https://iztro.com/learn/ancientBook-2
12-古籍-3-001,12-古籍-3,紫微斗数全书 —— 卷三,"> 来源：https://iztro.com/learn/ancientBook-3
> 原文：SylarLong/iztro-docs `learn/ancientBook-3.md`，仅去掉站点组件（Donate / script / Badge），正文未删改。",https://iztro.com/learn/ancientBook-3
12-古籍-3-002,12-古籍-3,谈星要论,">看身安命禄马不落空亡天空截空最紧，旬空次之。  
>第一看命宫吉凶庙旺化吉化忌生克。  
>次看身主吉凶生克。  
>三看迁移财帛官禄三方星辰刑冲克破。  
>四看福德宫权禄劫空庙陷，以福德宫对财帛宫也。  
>身命迁移财官福德六宫名曰八座，俱在成照聚吉化吉，富贵高寿。  
>六宫俱陷，聚凶化忌，孤寡夭寿。若卯酉时生人尤外，有田宅疾厄已录于后。  
>又看父母妻子三宫，俱有劫空杀忌，僧道之命，否则孤独贫穷。  
>若命宫无正曜者，财官二宫有吉星拱照，富贵全美，或偏房庶母所生。  
>三方有恶星冲照，或二姓可延生，离祖可保成家。  
>如命宫有正曜吉星，庙旺化吉，三方又有吉星会合，上上之命。  
>如无正曜吉星，三方有吉，上次之命。  
>命宫星辰无吉无凶，或吉凶相伴者，如三方亦有中等星辰，为中格。  
>及命宫星辰庙旺，三方有恶星守照破格。  
>及命星陷背，加羊陀化忌，却得十干禄元来相守化吉，亦为中等之命。  
>若命无吉星，反有凶杀化忌无禄落陷，为下格之命。  
>三方有吉星，亦可为中等，先小后大，不能久远，终为成败夭折论。  
>若安命星躔陷地，又加凶杀化忌，三方又会羊陀火铃空劫，为下格贫贱，二姓延生，奴仆之命，否则夭折六畜之命。",https://iztro.com/learn/ancientBook-3
12-古籍-3-003,12-古籍-3,论人命入格,">如命入格，庙旺聚吉，科权禄守，上上之命。  
>不入庙加吉化，科权禄，上次之命。  
>不入庙不加吉，为平常命。  
>入庙不加吉，平等。  
>若居陷地又加杀化忌，为下格之命，不以入格而论也。  
>又入格不化吉而化凶，只以本命吉凶多寡而断之。",https://iztro.com/learn/ancientBook-3
12-古籍-3-004,12-古籍-3,论格星数高下,">紫府与数相合何如，紫微南北斗中天帝主，天府乃南斗主。  
>又看阴阳相伴者，看阴阳不相伴，又数不相生，为下格。  
>阴阳纯驳为中格。又三方四正皆吉星为上格。  
>吉凶相伴守照为中格。  
>凶星恶杀为下格凶徒论。  
>凡星得上格而数得上格为第一，位至极品之贵。  
>凡星得上格而数得中格为第二，位至三公。  
>星得上格而数得下格为第三，位至六卿。  
>皆为上格上寿之人。  
>星得中格而数得上格为第四，位至监司。  
>星中数中为第五，位至县令。  
>星中敷下为第六，异路前程贵显。  
>皆得中等享福主人也。  
>又星得下格而数得上格为第七，衣禄丰足，富比陶朱，子孙蕃盛，寿享遐龄，以星虽凶而命入格合局故也，再否虚名虚利。  
>星下数中为第八，衣食无亏。  
>星下数下为第九，辛苦奔波，贫穷夭折。  
>上中下三等，依理而断，则上可以知祖宗之源，而下可以知子孙之盛衰也。",https://iztro.com/learn/ancientBook-3
12-古籍-3-005,12-古籍-3,论男女命同异,">男女命不同，星辰各别。  
>男命先看身命，次看财帛宫禄迁移，俱要庙旺为吉，落陷聚凶为凶。  
>三看福德，权禄劫空庙陷吉忌。  
>又看田宅奴仆疾厄宫吉凶，吉凶已算于后。  
>又看父母妻子三宫，俱有劫空杀忌则僧道之命，否则贫穷孤独。  
>须要仔细参详，方可断人祸福荣辱。   

>女命先看身命吉凶，如贪狼七杀擎羊则不美。 
>次看福德宫吉凶，若七杀单居福德必为娼婢。 
>三看夫君，四看子媳财帛田宅。 
>若桃花刑杀要败绝空亡为凶，若诸吉庙旺则佳，虽是艰辛贫困亦不为下溅夭折论。 
>女因夫贵，女命贵格反为无用，以子媳夫君福德为正强。 
>田宅财帛为次强。宫禄迁移七杀为陷。",https://iztro.com/learn/ancientBook-3
12-古籍-3-006,12-古籍-3,论小儿命,">小儿博士力士上短下长，青龙将军腮小头圆。大耗鼻仰唇缩，死符病符声高性雄。官府奏书逢恶曜落地无声，白虎太岁遇七杀幼弱遭伤。须分生克制化之垣，更看时禄衰败之地，后观关杀方知寿夭穷通。

>小儿初生，命中星辰庙旺，大小二限未行，断其灾少，易养，父母无克。若命坐恶 杀及缠陷弱之地，大小二限未行，断其灾多，难养，刑克父母。",https://iztro.com/learn/ancientBook-3
12-古籍-3-007,12-古籍-3,定小儿生时诀,">子午卯酉单顶门，或偏左边二三分，   
>寅申巳亥亦单顶，偏居右去始为真，   
>辰戌丑未是双顶，胞胎受定正时辰。    
   
>子午卯酉面向天，寅申巳亥侧身眠，   
>辰戌丑未脸伏地，临盆当试用心坚。",https://iztro.com/learn/ancientBook-3
12-古籍-3-008,12-古籍-3,论人生时安命吉凶,>凡男女生在寅午戌申子辰六阳时，安命在此六宫者吉。生在巳酉丑亥卯未六阴时，安命在此六宫者吉。反此则少遂。,https://iztro.com/learn/ancientBook-3
12-古籍-3-009,12-古籍-3,论人生时要审的确,>如人生子亥二时最难定，准要仔细推祥，如子时有十刻，上午刻属昨夜亥时，下午刻属今日子时，如天气阴雨之际，必须罗经以定真确时候，若差讹则命不准矣。,https://iztro.com/learn/ancientBook-3
12-古籍-3-010,12-古籍-3,论小儿克亲,">如寅午巳酉生人，见辰戍丑未时最毒，子申亥卯生人次之。  
>若寅亥巳生人，见午申酉亥时，主先克父，出十六岁则不妨。  
>若辰巳丑未生人，见子午卯巳亥申酉时生者，主先克母。",https://iztro.com/learn/ancientBook-3
12-古籍-3-011,12-古籍-3,论命先贫后富,">人生于富贵之家，一生快乐享福，财官显达，妻荣子贵，奴仆成行，声名昭著。  
>其间有半途遭伤，人离财散，官非火盗，身丧家亡，此等之命非命也。  
>是限步逢大小二限及太岁相冲照，又加凶杀守临，故此破败，不贫即损寿也。  
>所谓先成后败，先大后小也。  

>又有人命出身微贱，营活生计，百工巧艺，九流医术，又为农圃等辈，初历艰辛度日。  
>却仍中末平地升腾，发财惊骇乡邦，因生在中庸之局，后因限步相扶，星辰逢吉曜兼庙旺，以此突然发达进禄。  
>所谓先贫后富，先小后大是也。",https://iztro.com/learn/ancientBook-3
12-古籍-3-012,12-古籍-3,论大限十年祸福何如,">如宫分星缠全吉庙旺得地，无擎羊陀罗火铃空劫者，主十年安静，人财全美。  
>若限内有擎羊陀罗火铃空劫忌星为伴，成败不一。  
>如宫分星缠陷地，值擎羊陀罗火铃空劫忌，又加流年恶杀凑合，及小限巡逢凶杀，则官灾死亡立见。  
>大限将出，有吉众者无灾悔，少者灾多，损人破财不利。  
>凡行至寅申巳亥子午宫，遇紫微天府天同太阳太阴昌曲禄存禄主吉星，主人财兴旺，添丁进口之庆。  
>行至辰戍丑未卯酉，遇恶杀廉贞天使羊陀火铃空劫忌星，主人酒色荒迷，贫乏死生。  
>遇左右昌曲，仕宦迁官加职，士民生子发财，妇人喜事，僧道亦利，商贾得益。  
>凡大小二限及太岁，怕行天伤天使夹地，怕行天空地劫之地，怕行擎羊陀罗之地，及羊陀冲照，怕脱凶限，怕逢凶限，又怕伤使劫空羊陀并夹岁限。  
>如天伤在子，天使在寅，岁限在丑宫，乃并夹也。  
>羊陀守命尚且无用，况夹限乎，若逃得过须看寿星，紫微天同天梁贪狼坐命可解。  
>更须看月值恶杀，日值恶杀，加凑大小岁月日时五者参详吉凶推断。  
>太岁行至奏书将军直符天使天伤羊陀火铃空劫忌星，逢一二位，主人离财散，疾病哭泣之兆。  
>若岁限犯重月日一二位，又逢忌星合者，官吏遭谪，常人遭横事，妇人损胎，病者死亡。  
>若恶杀在不得地，如风雨暴过。若岁限临无吉星，命中无救，其年难过必死。",https://iztro.com/learn/ancientBook-3
12-古籍-3-013,12-古籍-3,论二限太岁吉凶,">须详大限独守吉凶何如，小限独守吉凶何如，太岁独守吉凶何如。如岁限俱凶则凶。  
>又看大限与小限相逢吉凶何如，大限逢太岁吉凶何如，小限逢太岁吉凶何如，祸福所定。  
>又看太岁冲大限小限，太岁冲羊陀七杀，然后可断吉凶。",https://iztro.com/learn/ancientBook-3
12-古籍-3-014,12-古籍-3,论行限分南北斗,">阳男阴女南斗为福。阴男阳女北斗为福。   
>北斗诸星吉凶，大限断上五年应，小限断上半年应。   
>南斗诸星吉凶，大限断下五年应，小限断下半年应。",https://iztro.com/learn/ancientBook-3
12-古籍-3-015,12-古籍-3,论流年太岁吉凶星杀,>凡太岁看三方对照星辰吉凶何如以定祸福，太岁在命宫行者祸福尤紧。如命在子宫太岁到子，又癸生人逢吉则吉逢凶则凶。,https://iztro.com/learn/ancientBook-3
12-古籍-3-016,12-古籍-3,论阴骘延寿,">阴腾延寿生百福，虽然倒限不遭伤。  
>假如有人大小二限及太岁到凶陷地，有延过寿去不死者，乃是其人曾行阴腾，平日利物济人，反身修德，以作善降福，虽凶不害。  
>如宋郊编荻桥渡蚁是也。又如诸葛亮火烧藤甲军，伤人太毒减寿一纪。当以此参详。",https://iztro.com/learn/ancientBook-3
12-古籍-3-017,12-古籍-3,论羊陀迭并,>如庚年生人，命在卯宫，迁移在酉宫。如遇羊陀，流年亦庚禄居申，流羊在酉，流陀在未，是命在卯宫原有酉宫擎羊冲合，流年又遇流羊流陀，谓之羊陀迭并。,https://iztro.com/learn/ancientBook-3
12-古籍-3-018,12-古籍-3,论七杀重逢,">如命中三合原有七杀守照，而流年又遇流羊流陀冲照凶，  
>七杀重逢二者为祸最毒，入庙灾晦减轻，如陷地逢忌及卯酉遇擎羊为闲宫，午生人不利也。  
>然七杀逢吉曜众亦转凶化吉，不可一概论凶。擎羊陀罗七杀逢紫微天相禄存三合拱照可解。   

诗曰

>羊陀迭并命难逃，七杀重逢祸必遭，太岁二限临此地，十生九死不坚牢。",https://iztro.com/learn/ancientBook-3
12-古籍-3-019,12-古籍-3,论大小限星辰过十二宫遇十二支所忌诀,">人生子命忌寅申 假如子年生人切忌寅申岁限，灾晦至重，及忌子午岁限相冲。  
>丑午生人丑午瞋 假如丑年生人忌午丑岁限，午生人亦忌丑午岁限，及忌七杀星，灾晦极重。  
>寅卯之人防巳亥 假如寅卯人忌巳亥岁限，及忌卯酉寅申相冲。  
>龙蛇切忌本身临 假如巳生人忌逢巳年及忌行到巳限、辰生人忌行辰年又忌行到辰限为天罗，又忌行到戌为地网，限遇此灾晦疾厄之险，官非破财忧制连连矣。  
>申人铃火灾殃重 假如申生人忌逢火铃二星，必主灾晦至重，及忌寅年冲。  
>未遇猪鸡墓患殷 假如未生人忌逢酉戌岁限，又忌见擎羊在四墓宫。  
>戌亥羊陀须避忌 假如戌亥生人忌遇羊陀灾重，戌生人又行到戍宫岁限为地网，又忌行到辰宫岁限为天罗，谓之辰戌相冲不美。  
>酉人陀刃亦非亲 假如酉生人亦忌羊陀岁限及忌行卯宫限，及卯年岁君相冲。

>猪犬生人莫遇蛇，辰戍切忌到网罗，预先整顿衣冠木，未免生人唱挽歌。",https://iztro.com/learn/ancientBook-3
12-古籍-3-020,12-古籍-3,论立命行限宫歌,">金人遇坎命须伤，木命落离有祸殃，水遇艮宫应蹇滞，火来兑上祸难藏，  
>土到东南逢震巽，须防脓血及惊慌，纵然吉曜相逢照，未免官灾闹一场。  

>论太岁小限星辰庙陷遇十二宫中吉凶 依此判断其人行年灾患应如神

>子年太岁并小限到子宫入庙化吉  
>七杀破军在子宫守岁限癸庚己生人发福，巨门天机乙癸生人发福，天府天相天梁丁己庚人财旺遂心，又天同丙丁生人财官双美。  
>子年太岁并小限到子宫不入庙化凶  
>紫微在子宫守命及岁限丙戊生人悔吝，破财灾殃。 

- 子年太岁所值吉凶星  
  >禄存天机天同太阴昌曲辅弼破军天相廉真武曲天府巨门七杀，可断其年人财两美事事遂心。若遇贪狼紫微天梁忌星太阳擎羊，便断人财耗散孝服，本身灾晦不宁，减半论之。  
  >丑年太岁并小限到丑宫入庙化吉  
  >天机在丑守命丙辛生人发旺，天相戊生人发旺，太阴武曲丙戊生人发旺，天府廉贞戊生人发旺，天梁丙戊辛生人发旺。  
  >丑年太岁并小限到丑宫不入庙化凶  
  >太阴在丑宫守命戊生人悔吝，太阳星甲乙生人悔吝，天机丙辛癸生人悔吝，天同廉贞丁庚生人招官非。  

- 丑年太岁所值吉凶星  
  >紫微天相天梁太阴天府禄存廉贞破军昌曲天机辅弼，可断其年事事遂心。若遇天同巨门武曲贪狼忌宿太阳擎羊，便断其年人财耗散，官灾口舌孝服，本身遭晦，减半论之。  
  >寅年太岁并小限到寅宫入庙化吉  
  >紫微太阳武曲天梁七杀，甲庚丁己生人财官双美。  
  >寅年太岁并小限到寅宫不入庙化凶  
  >廉贞贪狼破军在寅，丙戊生人招官非，甲子生人不喜寅申岁限。 

- 寅年太岁所值吉凶星  
  >紫微天府天机太阴武曲七杀天同天相太阳巨门天梁，便断其年人财进益作事遂心。若遇贪狼陀忌，便断其年人财破散，官非孝服，本身见灾，减半论之。  
  >卯年太岁并小限到卯宫入庙化吉  
  >紫微天机太阳天相天府天同武曲在命乙辛生人发旺。  
  >卯年太岁并小限到卯宫不入庙化凶  
  >廉贞甲丙生人横破财，太阴甲乙生人财破灾害，庚生人亦不宜主灾害。

- 卯年太岁所值吉凶星  
  >太阴天梁紫微天机天同天府贪狼巨门七杀，即断其年人财兴旺，婚姻喜事重重，诸事称心。若遇廉贞破军太阴天相擎羊忌宿，其年破财，官灾口舌，本身见晦，减半论之。  
  >辰年太岁并小限到辰宫入庙化吉  
  >紫微贪狼七杀在辰宫守命限癸甲生人财官禄旺，天机太阳丁庚癸生人财禄发旺，天同戊庚癸生人顺遂，巨门丙辛生人遂意。  
  >辰年太岁并小限到辰宫不入庙化凶  
  >贪狼武曲在辰壬癸生人灾晦，天同巨门丁庚生人灾晦，廉贞壬癸生人主灾晦至重，太阴太阳天机甲乙戊己生人灾晦。 

- 辰年太岁所值吉凶星  
  >太阳天机天梁七杀贪狼文昌左辅右弼，便断其年财禄大进益，家道更兴隆，添丁进口，婚姻喜庆重重。若遇紫微天同廉贞天府太阴巨门天相破军忌宿，便断其年破财孝服，官灾  口舌。
  >巳年太岁并小限到巳宫入庙化吉  
  >紫微天府天同巨门天相天梁破军丙戊辛人发福，太阴天机丁壬辛丙生人破财，贪狼甲戊生人平平。  
  >巳年太岁并小限到巳宫不入庙化凶  
  >巨门贪狼癸丙生人口舌灾晦，太阴破军灾晦多端。  

- 巳年太岁所值吉凶星  
  >紫微太阳天同天府天梁禄存，便断其年人财称意，喜事重重。若遇武曲廉贞太阴贪狼巨门天相破军忌星，便断其年人财损失，官灾口舌，本身病患，减半论之。  
  >午年太岁并小限到午宫入庙化吉  
  >紫微太阳武曲天同天梁廉贞七杀破军丁己甲癸生人进财遂心。  
  >午年太岁并小限到午宫不入庙化凶  
  >贪狼在丙午壬癸生人破财官灾口舌。  

- 午年太岁所值吉凶星  
  >紫微天府天机太阳武曲廉贞天相巨门天梁破军禄存，便断其年人财兴旺，婚姻喜事重重。若值太阴贪狼天同羊陀忌星，便断其年人财破败，官灾口舌孝服，本身灾厄可免。  
  >未年太岁并小限到未宫入庙化吉  
  >紫微天机天府天相天梁壬乙生人发福，太阴庚壬生人发福生财。  
  >未年太岁并小限到未宫不入庙化凶  
  >太阳甲乙生人多灾晦，天同丁庚生人多灾，武曲壬癸生人生灾招官非横祸。

- 未年太岁所值吉凶星  
  >紫微天府廉贞天机破军天相，便断其年人财增益，作事如意，婚姻产育之喜。若遇太阴太阳武曲天同贪狼巨门羊陀忌宿，便断其年人财耗散，孝服官灾，阴人小口不宁，本人灾  厄难免。
  >申年太岁并小限到申宫入庙化吉  
  >廉侦破军紫微甲庚癸生人发福，巨门甲庚癸生人发福，天机丁甲癸生人发福，庚生人亦发财发福。  
  >申年太岁并小限到申宫不入庙化凶  
  >天机乙戊生人灾晦，巨门丁生人不宜，廉贞丙壬生人有灾，天同甲庚生人灾祸，贪狼癸丙生人有灾祸。 

- 申年太岁所值吉凶星  
  >紫微太阳廉贞天府巨门七杀文昌武曲禄存，便断其年人财利益，喜事重重。若遇天机天同天梁天相太阴破军忌星，便断其年人财散失，官非孝服，本身灾病。  
  >酉年太岁并小限到酉宫入庙化吉  
  >紫微天机太阴酉宫守命丙戊乙辛生人进财吉利。  
  >酉年太岁并小限到酉宫不入庙化凶  
  >太阳天同甲乙生人不宜，武曲庚壬生人不宜，天相甲庚生人不宜，廉贞甲庚丙辛生人不宜，天府甲庚壬生人不宜。

- 酉年太岁所值吉凶星  
  >禄存太阴紫微天府昌曲左右，便断其年人财兴旺，作事遂心。若值天机巨门武曲廉贞擎羊陀忌，便断其年人离财散，口舌官非。  
  >戌年太岁并小限到戌宫入庙化吉  
  >紫微壬甲丁己生人进财，太阴丁己生人吉庆，武曲丁己甲庚生人吉庆，天机甲乙丁己生人发福，巨门己辛癸生人发福，天同廉贞破军七杀丁己甲生人发财。  
  >戌年太岁并小限到戌宫不入庙化凶  
  >贪狼癸生人不宜，天同庚生人不宜，天机戊生人不宜，巨门丁生人不宜，太阳甲生人不宜，廉贞丙生人不宜，武曲壬生人不宜。 

- 戌年太岁所值吉凶星  
  >天机太阴天梁天府武曲七杀贪狼左右天同，便断其年人财利益，作事遂心，家道兴隆。如遇巨门太阳破军紫微天相忌宿，便断其年人财退失，孝服官灾，本身见病，减半论之。  
  >亥年太岁并小限到亥宫入庙化吉  
  >紫微天同巨门天梁壬癸戊生人吉庆，天机壬生人吉美，天相丁己生人及丙戊生人发福，太阴戊己生人财官双美。  
  >亥年太岁并小限到亥宫不入庙化凶  
  >廉贞丙壬癸生人不宜，武曲壬丙生人不宜，太阳甲生人不宜。 

- 亥年太岁所值吉凶星  
  >天同太阴天梁紫微天府昌曲禄存，便断其年人财进益，喜气重重，谋事俱称心怀。若遇廉贞破军七杀，便断其年人财耗散，小口死亡，本身灾晦。",https://iztro.com/learn/ancientBook-3
